date,close,symbol,rtb
2020-06-18,0.9849101558622058,NKE,Si
2020-06-19,0.9773652337933089,NKE,Si
2020-06-22,0.9508587312617889,NKE,Si
2020-06-23,0.9878884145736126,NKE,Si
2020-06-24,1.0118137595552468,NKE,Si
2020-06-25,0.9935471061252854,NKE,Si
2020-06-26,1.006651444455475,NKE,Si
2020-06-29,0.9299116449915615,NKE,Si
2020-06-30,0.951752208875211,NKE,Si
2020-07-01,0.9733942221780998,NKE,Si
2020-07-02,0.9669413283033853,NKE,Si
2020-07-06,0.9771666832125484,NKE,Si
2020-07-07,0.9922565273503425,NKE,Si
2020-07-08,0.9636652437208377,NKE,Si
2020-07-09,0.9812369701181376,NKE,Si
2020-07-10,0.962871041397796,NKE,Si
2020-07-13,0.9727985704358184,NKE,Si
2020-07-14,0.957609451007644,NKE,Si
2020-07-15,0.9605877097190509,NKE,Si
2020-07-16,0.9782587114067309,NKE,Si
2020-07-17,0.9655514742380622,NKE,Si
2020-07-20,0.9558224957808001,NKE,Si
2020-07-21,0.949568152486846,NKE,Si
2020-07-22,0.9764717561798868,NKE,Si
2020-07-23,0.9819318971507991,NKE,Si
2020-07-24,0.9758761044376054,NKE,Si
2020-07-27,0.9771666832125484,NKE,Si
2020-07-28,0.9650550977861609,NKE,Si
2020-07-29,0.9557232204904199,NKE,Si
2020-07-30,0.9626724908170355,NKE,Si
2020-07-31,0.9611833614613322,NKE,Si
2020-08-03,0.9690261094013699,NKE,Si
2020-08-04,0.9761739303087461,NKE,Si
2020-08-05,0.9662464012707237,NKE,Si
2020-08-06,1.0020847810979847,NKE,Si
2020-08-07,0.9972202918693537,NKE,Si
2020-08-10,1.0112181078129654,NKE,Si
2020-08-11,1.046460835897945,NKE,Si
2020-08-12,1.0435818524769185,NKE,Si
2020-08-13,1.0445746053807208,NKE,Si
2020-08-14,1.0574803931301497,NKE,Si
2020-08-17,1.056586915516728,NKE,Si
2020-08-18,1.0489427181574504,NKE,Si
2020-08-19,1.06194778119726,NKE,Si
2020-08-20,1.076044872431252,NKE,Si
2020-08-21,1.0722724113968034,NKE,Si
2020-08-24,1.0895463119229623,NKE,Si
2020-08-25,1.110195572322049,NKE,Si
2020-08-26,1.1070187630298818,NKE,Si
2020-08-27,1.1072173136106422,NKE,Si
2020-08-28,1.0979717083816143,NKE,Si
2020-08-31,1.1147622356795395,NKE,Si
2020-09-01,1.1107912240643303,NKE,Si
2020-09-02,1.1400774347264966,NKE,Si
2020-09-03,1.1595353916410205,NKE,Si
2020-09-04,1.1203216519408319,NKE,Si
2020-09-08,1.1158542638737219,NKE,Si
2020-09-09,1.119031073165889,NKE,Si
2020-09-10,1.140673086468778,NKE,Si
2020-09-11,1.1395810582745955,NKE,Si
2020-09-14,1.1714484264866474,NKE,Si
2020-09-15,1.184155663655316,NKE,Si
2020-09-16,1.184056388364936,NKE,Si
2020-09-17,1.1773056686190806,NKE,Si
2020-09-18,1.1551672788642906,NKE,Si
2020-09-21,1.1382904794996525,NKE,Si
2020-09-22,1.1254839670406036,NKE,Si
2020-09-23,1.1602303186736822,NKE,Si
2020-09-24,1.2618882160230318,NKE,Si
2020-09-25,1.238459247493299,NKE,Si
2020-09-28,1.2332969323935272,NKE,Si
2020-09-29,1.2341904100069492,NKE,Si
2020-09-30,1.2543432939541348,NKE,Si
2020-10-01,1.2463019954333368,NKE,Si
2020-10-02,1.2572222773751613,NKE,Si
2020-10-05,1.2572222773751613,NKE,Si
2020-10-06,1.2698302392534497,NKE,Si
2020-10-07,1.267249081703564,NKE,Si
2020-10-08,1.291174426685198,NKE,Si
2020-10-09,1.2876997915218902,NKE,Si
2020-10-12,1.3003077534001786,NKE,Si
2020-10-13,1.2852179092623846,NKE,Si
2020-10-14,1.2826367517124986,NKE,Si
2020-10-15,1.267348356993944,NKE,Si
2020-10-16,1.2806512459048942,NKE,Si
2020-10-19,1.2647175617988682,NKE,Si
2020-10-20,1.275786756676263,NKE,Si
2020-10-21,1.2755882060955028,NKE,Si
2020-10-22,1.284920083391244,NKE,Si
2020-10-23,1.2907773255236772,NKE,Si
2020-10-26,1.2904794996525366,NKE,Si
2020-10-27,1.27439690261094,NKE,Si
2020-10-28,1.2099672391541745,NKE,Si
2020-10-29,1.2119527449617788,NKE,Si
2020-10-30,1.2196962176114365,NKE,Si
2020-11-02,1.192097686885734,NKE,Si
2020-11-03,1.2150302789635659,NKE,Si
2020-11-04,1.2368708428472153,NKE,Si
2020-11-05,1.264171547701777,NKE,Si
2020-11-06,1.2876005162315098,NKE,Si
2020-11-09,1.2796584930010921,NKE,Si
2020-11-10,1.280154869452993,NKE,Si
2020-11-11,1.2678447334458451,NKE,Si
2020-11-12,1.267348356993944,NKE,Si
2020-11-13,1.2572222773751613,NKE,Si
2020-11-16,1.2735034249975181,NKE,Si
2020-11-17,1.2916708031370994,NKE,Si
2020-11-18,1.3125186141169463,NKE,Si
2020-11-19,1.3067606472748932,NKE,Si
2020-11-20,1.3095403554055394,NKE,Si
2020-11-23,1.3201628114762234,NKE,Si
2020-11-24,1.3315794698699492,NKE,Si
2020-11-25,1.337238161421622,NKE,Si
2020-11-27,1.3455772858135608,NKE,Si
2020-11-30,1.332770773354512,NKE,Si
2020-12-01,1.337238161421622,NKE,Si
2020-12-02,1.3445845329097588,NKE,Si
2020-12-03,1.345974386975082,NKE,Si
2020-12-04,1.3569543359193885,NKE,Si
2020-12-07,1.361957708726298,NKE,Si
2020-12-08,1.377444654025613,NKE,Si
2020-12-09,1.3811178397696813,NKE,Si
2020-12-10,1.3778417551871338,NKE,Si
2020-12-11,1.3658294450511268,NKE,Si
2020-12-14,1.3641417651146628,NKE,Si
2020-12-15,1.3529236573016976,NKE,Si
2020-12-16,1.3837982726099471,NKE,Si
2020-12-17,1.3733743671200238,NKE,Si
2020-12-18,1.3948178298421523,NKE,Si
2020-12-21,1.36285118633972,NKE,Si
2020-12-22,1.4297627320559914,NKE,Si
2020-12-23,1.4141765114662959,NKE,Si
2020-12-24,1.4073265164300603,NKE,Si
2020-12-28,1.405738111783977,NKE,Si
2020-12-29,1.4139779608855356,NKE,Si
2020-12-30,1.405440285912836,NKE,Si
2020-12-31,1.4055395612032167,NKE,Si
2021-01-04,1.404447533009034,NKE,Si
2021-01-05,1.3908468182269431,NKE,Si
2021-01-06,1.4020649260399085,NKE,Si
2021-01-07,1.4131837585624938,NKE,Si
2021-01-08,1.438995334061352,NKE,Si
2021-01-11,1.4528938747145834,NKE,Si
2021-01-12,1.4598431450411993,NKE,Si
2021-01-13,1.4399880869651545,NKE,Si
2021-01-14,1.420033753598729,NKE,Si
2021-01-15,1.4027598530725702,NKE,Si
2021-01-19,1.3970018862305171,NKE,Si
2021-01-20,1.3826069691253848,NKE,Si
2021-01-21,1.417651146629604,NKE,Si
2021-01-22,1.4058373870743572,NKE,Si
2021-01-25,1.3834011714484264,NKE,Si
2021-01-26,1.3655316191799862,NKE,Si
2021-01-27,1.341209173036831,NKE,Si
2021-01-28,1.3007048545616997,NKE,Si
2021-01-29,1.3374367120023825,NKE,Si
2021-02-01,1.3262186041894173,NKE,Si
2021-02-02,1.3472649657500249,NKE,Si
2021-02-03,1.385783778417552,NKE,Si
2021-02-04,1.3762533505410501,NKE,Si
2021-02-05,1.3961084086170952,NKE,Si
2021-02-08,1.4405837387074358,NKE,Si
2021-02-09,1.4237069393427975,NKE,Si
2021-02-10,1.4076243423012011,NKE,Si
2021-02-11,1.4142757867566762,NKE,Si
2021-02-12,1.4249975181177403,NKE,Si
2021-02-16,1.4109004268837486,NKE,Si
2021-02-17,1.4068301399781595,NKE,Si
2021-02-18,1.4294649061848506,NKE,Si
2021-02-19,1.4403851881266752,NKE,Si
2021-02-22,1.4099076739799465,NKE,Si
2021-02-23,1.3567953936265262,NKE,Si
2021-02-24,1.351434527945994,NKE,Si
2021-02-25,1.3466693140077435,NKE,Si
2021-02-26,1.3428374112913728,NKE,Si
2021-03-01,1.3380323637446638,NKE,Si
2021-03-02,1.3665243720837883,NKE,Si
2021-03-03,1.3602700287898342,NKE,Si
2021-03-04,1.3328700486448921,NKE,Si
2021-03-05,1.3108309341804822,NKE,Si
2021-03-08,1.3238359972202918,NKE,Si
2021-03-09,1.335848307356299,NKE,Si
2021-03-10,1.3496475727191501,NKE,Si
2021-03-11,1.3645388662761837,NKE,Si
2021-03-12,1.3794301598332173,NKE,Si
2021-03-15,1.394321453390251,NKE,Si
2021-03-16,1.4388960587709718,NKE,Si
2021-03-17,1.4360170753499455,NKE,Si
2021-03-18,1.437704755286409,NKE,Si
2021-03-19,1.421324332373672,NKE,Si
2021-03-22,1.3649359674377048,NKE,Si
2021-03-23,1.3726794400873623,NKE,Si
2021-03-24,1.3612627816936365,NKE,Si
2021-03-25,1.3219497667030675,NKE,Si
2021-03-26,1.277077335451206,NKE,Si
2021-03-29,1.3202620867666037,NKE,Si
2021-03-30,1.319931169132003,NKE,Si
2021-03-31,1.3196002514974021,NKE,Si
2021-04-01,1.3192693338628014,NKE,Si
2021-04-05,1.3156954234091134,NKE,Si
2021-04-06,1.3414077236175916,NKE,Si
2021-04-07,1.3616598828551572,NKE,Si
2021-04-08,1.3555048148515834,NKE,Si
2021-04-09,1.3271120818028392,NKE,Si
2021-04-12,1.3446838082001389,NKE,Si
2021-04-13,1.3564975677553854,NKE,Si
2021-04-14,1.325722227737516,NKE,Si
2021-04-15,1.3130149905688473,NKE,Si
2021-04-16,1.327012806512459,NKE,Si
2021-04-19,1.3333664250967934,NKE,Si
2021-04-20,1.3160925245706343,NKE,Si
2021-04-21,1.2618882160230318,NKE,Si
2021-04-22,1.2895860220391144,NKE,Si
2021-04-23,1.2824382011317383,NKE,Si
2021-04-26,1.292465005460141,NKE,Si
2021-04-27,1.3064628214037526,NKE,Si
2021-04-28,1.3115258612131442,NKE,Si
2021-04-29,1.2976273205599127,NKE,Si
2021-04-30,1.3229425196068698,NKE,Si
2021-05-03,1.3165889010225356,NKE,Si
2021-05-04,1.3206591879281246,NKE,Si
2021-05-05,1.3059664449518515,NKE,Si
2021-05-06,1.3125186141169463,NKE,Si
2021-05-07,1.325225851285615,NKE,Si
2021-05-10,1.368112776729872,NKE,Si
2021-05-11,1.3541149607862604,NKE,Si
2021-05-12,1.3612627816936365,NKE,Si
2021-05-13,1.3242330983818127,NKE,Si
2021-05-14,1.3264171547701777,NKE,Si
2021-05-17,1.3494490221383897,NKE,Si
2021-05-18,1.3542142360766405,NKE,Si
2021-05-19,1.3457758363943215,NKE,Si
2021-05-20,1.3199642608954631,NKE,Si
2021-05-21,1.3230417948972502,NKE,Si
2021-05-24,1.3169860021840563,NKE,Si
2021-05-25,1.3308845428372877,NKE,Si
2021-05-26,1.3334657003871735,NKE,Si
2021-05-27,1.358979450014891,NKE,Si
2021-05-28,1.3557033654323438,NKE,Si
2021-06-01,1.3547106125285417,NKE,Si
2021-06-02,1.3353519309043977,NKE,Si
2021-06-03,1.3319765710314702,NKE,Si
2021-06-04,1.3319765710314702,NKE,Si
2021-06-07,1.3277077335451206,NKE,Si
2021-06-08,1.329792514643105,NKE,Si
2021-06-09,1.3238359972202918,NKE,Si
2021-06-10,1.3088454283728779,NKE,Si
2021-06-11,1.3003077534001786,NKE,Si
2021-06-14,1.3098381812766802,NKE,Si
2021-06-15,1.3040802144346273,NKE,Si
2021-06-16,1.293457758363943,NKE,Si
2021-06-17,1.2945497865581257,NKE,Si
2021-06-18,1.2798570435818524,NKE,Si
2021-06-21,1.274794003772461,NKE,Si
2021-06-22,1.2913729772659586,NKE,Si
2021-06-23,1.3151990469572121,NKE,Si
2021-06-24,1.3213541149607861,NKE,Si
2021-06-25,1.3263178794797974,NKE,Si
2021-06-28,1.532314107018763,NKE,Si
2021-06-29,1.5125583242330984,NKE,Si
2021-06-30,1.5481981534795988,NKE,Si
2020-06-02,1.0,Cartera,Si
2020-06-03,1.0154100973276448,Cartera,Si
2020-06-04,1.0194758562345374,Cartera,Si
2020-06-05,0.9986549872836734,Cartera,Si
2020-06-08,1.017684086490469,Cartera,Si
2020-06-09,1.027068618621086,Cartera,Si
2020-06-10,1.0158230422820462,Cartera,Si
2020-06-11,0.9882712856338282,Cartera,Si
2020-06-12,0.9907422643587234,Cartera,Si
2020-06-15,0.9903329010515193,Cartera,Si
2020-06-16,1.0044647406669074,Cartera,Si
2020-06-17,1.0167478079125565,Cartera,Si
2020-06-18,1.0179288310937542,Cartera,Si
2020-06-19,1.0228472435777658,Cartera,Si
2020-06-22,1.0105396186322753,Cartera,Si
2020-06-23,1.0296989016248241,Cartera,Si
2020-06-24,1.040246374981825,Cartera,Si
2020-06-25,1.0231384739219147,Cartera,Si
2020-06-26,1.0362525918288774,Cartera,Si
2020-06-29,0.9952128023765617,Cartera,Si
2020-06-30,1.0135652490604772,Cartera,Si
2020-07-01,1.0353642079181113,Cartera,Si
2020-07-02,1.0362777654882456,Cartera,Si
2020-07-06,1.045154212541852,Cartera,Si
2020-07-07,1.0601950880504203,Cartera,Si
2020-07-08,1.0476170970665832,Cartera,Si
2020-07-09,1.0635789329967447,Cartera,Si
2020-07-10,1.058242410499877,Cartera,Si
2020-07-13,1.0648703861816284,Cartera,Si
2020-07-14,1.0488223906344085,Cartera,Si
2020-07-15,1.055001806810862,Cartera,Si
2020-07-16,1.0592891746386397,Cartera,Si
2020-07-17,1.0484472866160073,Cartera,Si
2020-07-20,1.04558057484883,Cartera,Si
2020-07-21,1.0571981263799977,Cartera,Si
2020-07-22,1.0619577236952624,Cartera,Si
2020-07-23,1.0698291253828618,Cartera,Si
2020-07-24,1.0544111317505604,Cartera,Si
2020-07-27,1.0521669744888806,Cartera,Si
2020-07-28,1.0532651265050035,Cartera,Si
2020-07-29,1.0510541868448389,Cartera,Si
2020-07-30,1.058317585735543,Cartera,Si
2020-07-31,1.0660458510922048,Cartera,Si
2020-08-03,1.0700685959470124,Cartera,Si
2020-08-04,1.093222731184067,Cartera,Si
2020-08-05,1.0909864366606323,Cartera,Si
2020-08-06,1.1029266696862372,Cartera,Si
2020-08-07,1.1050181525431764,Cartera,Si
2020-08-10,1.1059311712451243,Cartera,Si
2020-08-11,1.1129583718327876,Cartera,Si
2020-08-12,1.1008552418687787,Cartera,Si
2020-08-13,1.117829137943762,Cartera,Si
2020-08-14,1.122440189984563,Cartera,Si
2020-08-17,1.1206088540879258,Cartera,Si
2020-08-18,1.1214799403963387,Cartera,Si
2020-08-19,1.130140105567168,Cartera,Si
2020-08-20,1.1308187946410528,Cartera,Si
2020-08-21,1.1412676020261328,Cartera,Si
2020-08-24,1.1462704982056868,Cartera,Si
2020-08-25,1.1576883549547552,Cartera,Si
2020-08-26,1.163136762817083,Cartera,Si
2020-08-27,1.1697204720130587,Cartera,Si
2020-08-28,1.1755310548740372,Cartera,Si
2020-08-31,1.1871403887990981,Cartera,Si
2020-09-01,1.1786331241004102,Cartera,Si
2020-09-02,1.1915965077042374,Cartera,Si
2020-09-03,1.2127280892006804,Cartera,Si
2020-09-04,1.1675424506158973,Cartera,Si
2020-09-08,1.1596836001021689,Cartera,Si
2020-09-09,1.1342128380467253,Cartera,Si
2020-09-10,1.1637707147069238,Cartera,Si
2020-09-11,1.1484587679354505,Cartera,Si
2020-09-14,1.1606987794762218,Cartera,Si
2020-09-15,1.168884915184313,Cartera,Si
2020-09-16,1.1752445747297107,Cartera,Si
2020-09-17,1.1633841825805822,Cartera,Si
2020-09-18,1.151537847813068,Cartera,Si
2020-09-21,1.1407441453242178,Cartera,Si
2020-09-22,1.1387188992398178,Cartera,Si
2020-09-23,1.1630532512383656,Cartera,Si
2020-09-24,1.179619151890918,Cartera,Si
2020-09-25,1.179174931097346,Cartera,Si
2020-09-28,1.188502476885425,Cartera,Si
2020-09-29,1.1930003884789502,Cartera,Si
2020-09-30,1.193193547600654,Cartera,Si
2020-10-01,1.2015480370005467,Cartera,Si
2020-10-02,1.2098338247311988,Cartera,Si
2020-10-05,1.1946886800732948,Cartera,Si
2020-10-06,1.2104364263458414,Cartera,Si
2020-10-07,1.2016802742462478,Cartera,Si
2020-10-08,1.219995746836455,Cartera,Si
2020-10-09,1.223100721786555,Cartera,Si
2020-10-12,1.2408735983126442,Cartera,Si
2020-10-13,1.2513311662530824,Cartera,Si
2020-10-14,1.2524357607216228,Cartera,Si
2020-10-15,1.2432209291335208,Cartera,Si
2020-10-16,1.2447150308683494,Cartera,Si
2020-10-19,1.2235249424881285,Cartera,Si
2020-10-20,1.2297282329193961,Cartera,Si
2020-10-21,1.2297018875515546,Cartera,Si
2020-10-22,1.2352022718295246,Cartera,Si
2020-10-23,1.2320780327139407,Cartera,Si
2020-10-26,1.2372444546802555,Cartera,Si
2020-10-27,1.2232640772871846,Cartera,Si
2020-10-28,1.1847882985208378,Cartera,Si
2020-10-29,1.1723449167083038,Cartera,Si
2020-10-30,1.1793439339575011,Cartera,Si
2020-11-02,1.164785151415543,Cartera,Si
2020-11-03,1.1759504864828243,Cartera,Si
2020-11-04,1.1986378010060037,Cartera,Si
2020-11-05,1.2250933880071657,Cartera,Si
2020-11-06,1.2507353871629459,Cartera,Si
2020-11-09,1.2514556465660474,Cartera,Si
2020-11-10,1.2264177566720607,Cartera,Si
2020-11-11,1.215396995446903,Cartera,Si
2020-11-12,1.2311030739590125,Cartera,Si
2020-11-13,1.2259518482967473,Cartera,Si
2020-11-16,1.2393967994600263,Cartera,Si
2020-11-17,1.2413669695489953,Cartera,Si
2020-11-18,1.24009039708893,Cartera,Si
2020-11-19,1.226490175803491,Cartera,Si
2020-11-20,1.2294577036463972,Cartera,Si
2020-11-23,1.2281899939387888,Cartera,Si
2020-11-24,1.2295985353481558,Cartera,Si
2020-11-25,1.2373263133903278,Cartera,Si
2020-11-27,1.2410209655411004,Cartera,Si
2020-11-30,1.2395055789828453,Cartera,Si
2020-12-01,1.2394387029508431,Cartera,Si
2020-12-02,1.2473260402745705,Cartera,Si
2020-12-03,1.2431273992923593,Cartera,Si
2020-12-04,1.2412787708737425,Cartera,Si
2020-12-07,1.2434277899531325,Cartera,Si
2020-12-08,1.2486386409254255,Cartera,Si
2020-12-09,1.2542078039476352,Cartera,Si
2020-12-10,1.2401014591011397,Cartera,Si
2020-12-11,1.2312721841823349,Cartera,Si
2020-12-14,1.2391356116132721,Cartera,Si
2020-12-15,1.2355625186495396,Cartera,Si
2020-12-16,1.24725205782705,Cartera,Si
2020-12-17,1.2560057414658985,Cartera,Si
2020-12-18,1.2657989744663614,Cartera,Si
2020-12-21,1.2569440509068295,Cartera,Si
2020-12-22,1.2806013005347139,Cartera,Si
2020-12-23,1.2755259272447341,Cartera,Si
2020-12-24,1.2672686358413345,Cartera,Si
2020-12-28,1.2743739712339215,Cartera,Si
2020-12-29,1.2840395386217476,Cartera,Si
2020-12-30,1.2791116030480802,Cartera,Si
2020-12-31,1.2724411966035862,Cartera,Si
2021-01-04,1.2777452866880663,Cartera,Si
2021-01-05,1.2605225780190457,Cartera,Si
2021-01-06,1.266999765704304,Cartera,Si
2021-01-07,1.263843803095256,Cartera,Si
2021-01-08,1.2795893536126228,Cartera,Si
2021-01-11,1.2861234462362434,Cartera,Si
2021-01-12,1.2811125643070138,Cartera,Si
2021-01-13,1.2677997201058275,Cartera,Si
2021-01-14,1.2653635467325977,Cartera,Si
2021-01-15,1.2492734404878798,Cartera,Si
2021-01-19,1.2437130437307198,Cartera,Si
2021-01-20,1.2432004495273525,Cartera,Si
2021-01-21,1.261194513288694,Cartera,Si
2021-01-22,1.2584597554920487,Cartera,Si
2021-01-25,1.250358410875097,Cartera,Si
2021-01-26,1.2587599305475132,Cartera,Si
2021-01-27,1.2591018279859783,Cartera,Si
2021-01-28,1.2326035972359017,Cartera,Si
2021-01-29,1.2611810460261073,Cartera,Si
2021-02-01,1.2384578088663136,Cartera,Si
2021-02-02,1.2611420187146944,Cartera,Si
2021-02-03,1.2723285661171788,Cartera,Si
2021-02-04,1.2761186062920882,Cartera,Si
2021-02-05,1.2807863134510646,Cartera,Si
2021-02-08,1.2965087381304043,Cartera,Si
2021-02-09,1.2905933721990501,Cartera,Si
2021-02-10,1.2863749975482566,Cartera,Si
2021-02-11,1.2852304938988894,Cartera,Si
2021-02-12,1.2917922374647914,Cartera,Si
2021-02-16,1.2860307361559489,Cartera,Si
2021-02-17,1.282568918630193,Cartera,Si
2021-02-18,1.293111718418548,Cartera,Si
2021-02-19,1.2992712012584342,Cartera,Si
2021-02-22,1.2770396569715399,Cartera,Si
2021-02-23,1.2477839462434002,Cartera,Si
2021-02-24,1.2470300308283537,Cartera,Si
2021-02-25,1.2483015979985106,Cartera,Si
2021-02-26,1.2337337496300556,Cartera,Si
2021-03-01,1.2284412073330004,Cartera,Si
2021-03-02,1.2477151810217337,Cartera,Si
2021-03-03,1.239117793397984,Cartera,Si
2021-03-04,1.217186893485565,Cartera,Si
2021-03-05,1.2056710130629797,Cartera,Si
2021-03-08,1.230891810025243,Cartera,Si
2021-03-09,1.2314880557226033,Cartera,Si
2021-03-10,1.2436204674817855,Cartera,Si
2021-03-11,1.2515050897243747,Cartera,Si
2021-03-12,1.2593750614385169,Cartera,Si
2021-03-15,1.2672307013165107,Cartera,Si
2021-03-16,1.2804348492246895,Cartera,Si
2021-03-17,1.2861137490761807,Cartera,Si
2021-03-18,1.283680338978222,Cartera,Si
2021-03-19,1.268329543952582,Cartera,Si
2021-03-22,1.248612051984753,Cartera,Si
2021-03-23,1.2682191821108804,Cartera,Si
2021-03-24,1.2754100516281732,Cartera,Si
2021-03-25,1.259210310768915,Cartera,Si
2021-03-26,1.2423140034429336,Cartera,Si
2021-03-29,1.2698075626470464,Cartera,Si
2021-03-30,1.2692778688699815,Cartera,Si
2021-03-31,1.2687479452799753,Cartera,Si
2021-04-01,1.2681553454196044,Cartera,Si
2021-04-05,1.2752181573363321,Cartera,Si
2021-04-06,1.30218115710565,Cartera,Si
2021-04-07,1.3067848247807474,Cartera,Si
2021-04-08,1.3091668435429098,Cartera,Si
2021-04-09,1.3075356027983764,Cartera,Si
2021-04-12,1.3149550238409986,Cartera,Si
2021-04-13,1.3206764752227675,Cartera,Si
2021-04-14,1.309307615587957,Cartera,Si
2021-04-15,1.30181075099624,Cartera,Si
2021-04-16,1.3183234188833277,Cartera,Si
2021-04-19,1.3225592779909627,Cartera,Si
2021-04-20,1.3114107187612338,Cartera,Si
2021-04-21,1.296243812598554,Cartera,Si
2021-04-22,1.306786212125841,Cartera,Si
2021-04-23,1.2916052511982086,Cartera,Si
2021-04-26,1.299427873086603,Cartera,Si
2021-04-27,1.2961156541539773,Cartera,Si
2021-04-28,1.29822042244543,Cartera,Si
2021-04-29,1.2821199679650224,Cartera,Si
2021-04-30,1.2906260705307941,Cartera,Si
2021-05-03,1.2909521196075635,Cartera,Si
2021-05-04,1.2968323666448442,Cartera,Si
2021-05-05,1.2835646956865367,Cartera,Si
2021-05-06,1.2799975238469055,Cartera,Si
2021-05-07,1.2951426126040573,Cartera,Si
2021-05-10,1.3138650985296205,Cartera,Si
2021-05-11,1.30839077737491,Cartera,Si
2021-05-12,1.3068625296868694,Cartera,Si
2021-05-13,1.2776106094458237,Cartera,Si
2021-05-14,1.292343604723656,Cartera,Si
2021-05-17,1.3098062035967604,Cartera,Si
2021-05-18,1.3052366492594991,Cartera,Si
2021-05-19,1.2943449838809962,Cartera,Si
2021-05-20,1.2870271225472305,Cartera,Si
2021-05-21,1.2983532897690373,Cartera,Si
2021-05-24,1.2940721831569286,Cartera,Si
2021-05-25,1.3083697486808752,Cartera,Si
2021-05-26,1.3123360802828004,Cartera,Si
2021-05-27,1.3193265884238137,Cartera,Si
2021-05-28,1.3044565085577813,Cartera,Si
2021-06-01,1.3043646363851518,Cartera,Si
2021-06-02,1.2878294602477436,Cartera,Si
2021-06-03,1.2884445892551812,Cartera,Si
2021-06-04,1.2933744142461783,Cartera,Si
2021-06-07,1.3012234706699457,Cartera,Si
2021-06-08,1.3086271336602109,Cartera,Si
2021-06-09,1.299489990565534,Cartera,Si
2021-06-10,1.2961737310856156,Cartera,Si
2021-06-11,1.3027795516577254,Cartera,Si
2021-06-14,1.3040855342223927,Cartera,Si
2021-06-15,1.3057069740979894,Cartera,Si
2021-06-16,1.2987606691330853,Cartera,Si
2021-06-17,1.2914717022648536,Cartera,Si
2021-06-18,1.2963962566072154,Cartera,Si
2021-06-21,1.28593077733952,Cartera,Si
2021-06-22,1.3001690097549163,Cartera,Si
2021-06-23,1.3130805220299484,Cartera,Si
2021-06-24,1.3141167959702273,Cartera,Si
2021-06-25,1.3183954329387588,Cartera,Si
2021-06-28,1.3901759054040639,Cartera,Si
2021-06-29,1.392044836645034,Cartera,Si
2021-06-30,1.4044512607573272,Cartera,Si
